# Matrix Ti6Al4V (tanpa TiB) - Config 1   @rtoto@rkundato
# Generated  : 2026-03-06 17:10:46
# Seed       : 11184165
# Output mode: matrix_only
# Total atoms: 250,000
# Komposisi  : Ti (matrix)=219,941  Al (matrix)=21,257  V  (matrix)=8,802

250000 atoms
3 atom types

0.0 147.500000 xlo xhi
0.0 127.738747 ylo yhi
0.0 234.300000 zlo zhi

Masses

1 47.867  # Ti (matrix)
2 26.982  # Al (matrix)
3 50.942  # V  (matrix)

Atoms # atomic

188119 1 75.716667 31.508891 86.691000
188120 1 75.716667 31.508891 91.377000
188121 1 75.716667 31.508891 96.063000
188122 1 75.716667 31.508891 100.749000
188123 1 75.716667 31.508891 105.435000
188124 1 75.716667 31.508891 110.121000
188125 1 75.716667 31.508891 114.807000
188126 1 75.716667 31.508891 119.493000
188127 1 75.716667 31.508891 124.179000
188128 1 75.716667 31.508891 128.865000
188129 1 75.716667 31.508891 133.551000
188130 2 75.716667 31.508891 138.237000
188131 1 75.716667 31.508891 142.923000
188132 1 75.716667 31.508891 147.609000
188133 1 75.716667 31.508891 152.295000
188134 1 75.716667 31.508891 156.981000
188135 1 75.716667 31.508891 161.667000
188136 1 75.716667 31.508891 166.353000
188137 1 75.716667 31.508891 171.039000
188138 1 75.716667 31.508891 175.725000
188139 1 75.716667 31.508891 180.411000
188140 1 75.716667 31.508891 185.097000
188141 1 75.716667 31.508891 189.783000
188142 1 75.716667 31.508891 194.469000
188143 2 75.716667 31.508891 199.155000
188144 1 75.716667 31.508891 203.841000
188145 1 75.716667 31.508891 208.527000
188146 2 75.716667 31.508891 213.213000
188147 1 75.716667 31.508891 217.899000
188148 2 75.716667 31.508891 222.585000
188149 1 75.716667 31.508891 227.271000
188150 1 75.716667 31.508891 231.957000
188151 1 75.716667 34.063666 2.343000
188152 1 75.716667 34.063666 7.029000
188153 1 75.716667 34.063666 11.715000
188154 1 75.716667 34.063666 16.401000
188155 1 75.716667 34.063666 21.087000
188156 1 75.716667 34.063666 25.773000
188157 1 75.716667 34.063666 30.459000
188158 1 75.716667 34.063666 35.145000
188159 2 75.716667 34.063666 39.831000
188160 1 75.716667 34.063666 44.517000
188161 1 75.716667 34.063666 49.203000
188162 1 75.716667 34.063666 53.889000
188163 2 75.716667 34.063666 58.575000
188164 1 75.716667 34.063666 63.261000
188165 1 75.716667 34.063666 67.947000
188166 1 75.716667 34.063666 72.633000
188167 1 75.716667 34.063666 77.319000
188168 1 75.716667 34.063666 82.005000
188169 1 75.716667 34.063666 86.691000
188170 3 75.716667 34.063666 91.377000
188171 1 75.716667 34.063666 96.063000
188172 1 75.716667 34.063666 100.749000
188173 2 75.716667 34.063666 105.435000
188174 2 75.716667 34.063666 110.121000
188175 1 75.716667 34.063666 114.807000
188176 1 75.716667 34.063666 119.493000
188177 1 75.716667 34.063666 124.179000
188178 1 75.716667 34.063666 128.865000
188179 1 75.716667 34.063666 133.551000
188180 2 75.716667 34.063666 138.237000
188181 2 75.716667 34.063666 142.923000
188182 1 75.716667 34.063666 147.609000
188183 2 75.716667 34.063666 152.295000
188184 1 75.716667 34.063666 156.981000
188185 1 75.716667 34.063666 161.667000
188186 1 75.716667 34.063666 166.353000
188187 1 75.716667 34.063666 171.039000
188188 1 75.716667 34.063666 175.725000
188189 1 75.716667 34.063666 180.411000
188190 1 75.716667 34.063666 185.097000
188191 1 75.716667 34.063666 189.783000
188192 1 75.716667 34.063666 194.469000
188193 1 75.716667 34.063666 199.155000
188194 1 75.716667 34.063666 203.841000
188195 1 75.716667 34.063666 208.527000
188196 1 75.716667 34.063666 213.213000
188197 2 75.716667 34.063666 217.899000
188198 1 75.716667 34.063666 222.585000
188199 1 75.716667 34.063666 227.271000
188200 1 75.716667 34.063666 231.957000
188201 1 75.716667 36.618441 2.343000
188202 1 75.716667 36.618441 7.029000
188203 1 75.716667 36.618441 11.715000
188204 1 75.716667 36.618441 16.401000
188205 1 75.716667 36.618441 21.087000
188206 1 75.716667 36.618441 25.773000
188207 1 75.716667 36.618441 30.459000
188208 1 75.716667 36.618441 35.145000
188209 1 75.716667 36.618441 39.831000
188210 1 75.716667 36.618441 44.517000
188211 1 75.716667 36.618441 49.203000
188212 1 75.716667 36.618441 53.889000
188213 1 75.716667 36.618441 58.575000
188214 1 75.716667 36.618441 63.261000
188215 1 75.716667 36.618441 67.947000
188216 1 75.716667 36.618441 72.633000
188217 1 75.716667 36.618441 77.319000
188218 1 75.716667 36.618441 82.005000
188219 1 75.716667 36.618441 86.691000
188220 1 75.716667 36.618441 91.377000
188221 1 75.716667 36.618441 96.063000
188222 1 75.716667 36.618441 100.749000
188223 1 75.716667 36.618441 105.435000
188224 1 75.716667 36.618441 110.121000
188225 1 75.716667 36.618441 114.807000
188226 1 75.716667 36.618441 119.493000
188227 1 75.716667 36.618441 124.179000
188228 1 75.716667 36.618441 128.865000
188229 1 75.716667 36.618441 133.551000
188230 1 75.716667 36.618441 138.237000
188231 1 75.716667 36.618441 142.923000
188232 1 75.716667 36.618441 147.609000
188233 1 75.716667 36.618441 152.295000
188234 1 75.716667 36.618441 156.981000
188235 1 75.716667 36.618441 161.667000
188236 1 75.716667 36.618441 166.353000
188237 1 75.716667 36.618441 171.039000
188238 1 75.716667 36.618441 175.725000
188239 1 75.716667 36.618441 180.411000
188240 1 75.716667 36.618441 185.097000
188241 1 75.716667 36.618441 189.783000
188242 1 75.716667 36.618441 194.469000
188243 1 75.716667 36.618441 199.155000
188244 1 75.716667 36.618441 203.841000
188245 1 75.716667 36.618441 208.527000
188246 2 75.716667 36.618441 213.213000
188247 1 75.716667 36.618441 217.899000
188248 3 75.716667 36.618441 222.585000
188249 1 75.716667 36.618441 227.271000
188250 1 75.716667 36.618441 231.957000
188251 2 75.716667 39.173216 2.343000
188252 1 75.716667 39.173216 7.029000
188253 3 75.716667 39.173216 11.715000
188254 1 75.716667 39.173216 16.401000
188255 1 75.716667 39.173216 21.087000
188256 1 75.716667 39.173216 25.773000
188257 1 75.716667 39.173216 30.459000
188258 2 75.716667 39.173216 35.145000
188259 1 75.716667 39.173216 39.831000
188260 1 75.716667 39.173216 44.517000
188261 2 75.716667 39.173216 49.203000
188262 1 75.716667 39.173216 53.889000
188263 1 75.716667 39.173216 58.575000
188264 1 75.716667 39.173216 63.261000
188265 1 75.716667 39.173216 67.947000
188266 1 75.716667 39.173216 72.633000
188267 1 75.716667 39.173216 77.319000
188268 1 75.716667 39.173216 82.005000
188269 1 75.716667 39.173216 86.691000
188270 1 75.716667 39.173216 91.377000
188271 1 75.716667 39.173216 96.063000
188272 1 75.716667 39.173216 100.749000
188273 1 75.716667 39.173216 105.435000
188274 1 75.716667 39.173216 110.121000
188275 1 75.716667 39.173216 114.807000
188276 1 75.716667 39.173216 119.493000
188277 1 75.716667 39.173216 124.179000
188278 1 75.716667 39.173216 128.865000
188279 1 75.716667 39.173216 133.551000
188280 1 75.716667 39.173216 138.237000
188281 1 75.716667 39.173216 142.923000
188282 1 75.716667 39.173216 147.609000
188283 1 75.716667 39.173216 152.295000
188284 1 75.716667 39.173216 156.981000
188285 1 75.716667 39.173216 161.667000
188286 1 75.716667 39.173216 166.353000
188287 1 75.716667 39.173216 171.039000
188288 2 75.716667 39.173216 175.725000
188289 1 75.716667 39.173216 180.411000
188290 1 75.716667 39.173216 185.097000
188291 1 75.716667 39.173216 189.783000
188292 1 75.716667 39.173216 194.469000
188293 1 75.716667 39.173216 199.155000
188294 1 75.716667 39.173216 203.841000
188295 1 75.716667 39.173216 208.527000
188296 3 75.716667 39.173216 213.213000
188297 1 75.716667 39.173216 217.899000
188298 1 75.716667 39.173216 222.585000
188299 1 75.716667 39.173216 227.271000
188300 1 75.716667 39.173216 231.957000
188301 2 75.716667 41.727991 2.343000
188302 1 75.716667 41.727991 7.029000
188303 3 75.716667 41.727991 11.715000
188304 1 75.716667 41.727991 16.401000
188305 1 75.716667 41.727991 21.087000
188306 1 75.716667 41.727991 25.773000
188307 1 75.716667 41.727991 30.459000
188308 1 75.716667 41.727991 35.145000
188309 1 75.716667 41.727991 39.831000
188310 1 75.716667 41.727991 44.517000
188311 1 75.716667 41.727991 49.203000
188312 1 75.716667 41.727991 53.889000
188313 1 75.716667 41.727991 58.575000
188314 1 75.716667 41.727991 63.261000
188315 1 75.716667 41.727991 67.947000
188316 1 75.716667 41.727991 72.633000
188317 1 75.716667 41.727991 77.319000
188318 1 75.716667 41.727991 82.005000
188319 1 75.716667 41.727991 86.691000
188320 1 75.716667 41.727991 91.377000
188321 1 75.716667 41.727991 96.063000
188322 1 75.716667 41.727991 100.749000
188323 1 75.716667 41.727991 105.435000
188324 3 75.716667 41.727991 110.121000
188325 1 75.716667 41.727991 114.807000
188326 1 75.716667 41.727991 119.493000
188327 1 75.716667 41.727991 124.179000
188328 1 75.716667 41.727991 128.865000
188329 1 75.716667 41.727991 133.551000
188330 1 75.716667 41.727991 138.237000
188331 1 75.716667 41.727991 142.923000
188332 1 75.716667 41.727991 147.609000
188333 1 75.716667 41.727991 152.295000
188334 1 75.716667 41.727991 156.981000
188335 1 75.716667 41.727991 161.667000
188336 1 75.716667 41.727991 166.353000
188337 1 75.716667 41.727991 171.039000
188338 1 75.716667 41.727991 175.725000
188339 1 75.716667 41.727991 180.411000
188340 1 75.716667 41.727991 185.097000
188341 1 75.716667 41.727991 189.783000
188342 1 75.716667 41.727991 194.469000
188343 3 75.716667 41.727991 199.155000
188344 1 75.716667 41.727991 203.841000
188345 1 75.716667 41.727991 208.527000
188346 1 75.716667 41.727991 213.213000
188347 1 75.716667 41.727991 217.899000
188348 1 75.716667 41.727991 222.585000
188349 1 75.716667 41.727991 227.271000
188350 1 75.716667 41.727991 231.957000
188351 1 75.716667 44.282766 2.343000
188352 1 75.716667 44.282766 7.029000
188353 1 75.716667 44.282766 11.715000
188354 1 75.716667 44.282766 16.401000
188355 1 75.716667 44.282766 21.087000
188356 1 75.716667 44.282766 25.773000
188357 1 75.716667 44.282766 30.459000
188358 1 75.716667 44.282766 35.145000
188359 1 75.716667 44.282766 39.831000
188360 1 75.716667 44.282766 44.517000
188361 1 75.716667 44.282766 49.203000
188362 1 75.716667 44.282766 53.889000
188363 1 75.716667 44.282766 58.575000
188364 1 75.716667 44.282766 63.261000
188365 1 75.716667 44.282766 67.947000
188366 1 75.716667 44.282766 72.633000
188367 1 75.716667 44.282766 77.319000
188368 1 75.716667 44.282766 82.005000
188369 1 75.716667 44.282766 86.691000
188370 1 75.716667 44.282766 91.377000
188371 2 75.716667 44.282766 96.063000
188372 1 75.716667 44.282766 100.749000
188373 2 75.716667 44.282766 105.435000
188374 2 75.716667 44.282766 110.121000
188375 1 75.716667 44.282766 114.807000
188376 1 75.716667 44.282766 119.493000
188377 1 75.716667 44.282766 124.179000
188378 1 75.716667 44.282766 128.865000
188379 3 75.716667 44.282766 133.551000
188380 1 75.716667 44.282766 138.237000
188381 3 75.716667 44.282766 142.923000
188382 1 75.716667 44.282766 147.609000
188383 1 75.716667 44.282766 152.295000
188384 1 75.716667 44.282766 156.981000
188385 1 75.716667 44.282766 161.667000
188386 1 75.716667 44.282766 166.353000
188387 1 75.716667 44.282766 171.039000
188388 1 75.716667 44.282766 175.725000
188389 1 75.716667 44.282766 180.411000
188390 1 75.716667 44.282766 185.097000
188391 1 75.716667 44.282766 189.783000
188392 1 75.716667 44.282766 194.469000
188393 1 75.716667 44.282766 199.155000
188394 1 75.716667 44.282766 203.841000
188395 1 75.716667 44.282766 208.527000
188396 1 75.716667 44.282766 213.213000
188397 1 75.716667 44.282766 217.899000
188398 1 75.716667 44.282766 222.585000
188399 2 75.716667 44.282766 227.271000
188400 1 75.716667 44.282766 231.957000
188401 1 75.716667 46.837541 2.343000
188402 1 75.716667 46.837541 7.029000
188403 1 75.716667 46.837541 11.715000
188404 1 75.716667 46.837541 16.401000
188405 1 75.716667 46.837541 21.087000
188406 1 75.716667 46.837541 25.773000
188407 1 75.716667 46.837541 30.459000
188408 1 75.716667 46.837541 35.145000
188409 1 75.716667 46.837541 39.831000
188410 1 75.716667 46.837541 44.517000
188411 2 75.716667 46.837541 49.203000
188412 1 75.716667 46.837541 53.889000
188413 1 75.716667 46.837541 58.575000
188414 1 75.716667 46.837541 63.261000
188415 1 75.716667 46.837541 67.947000
188416 1 75.716667 46.837541 72.633000
188417 2 75.716667 46.837541 77.319000
188418 1 75.716667 46.837541 82.005000
188419 1 75.716667 46.837541 86.691000
188420 2 75.716667 46.837541 91.377000
188421 1 75.716667 46.837541 96.063000
188422 1 75.716667 46.837541 100.749000
188423 1 75.716667 46.837541 105.435000
188424 1 75.716667 46.837541 110.121000
188425 3 75.716667 46.837541 114.807000
188426 1 75.716667 46.837541 119.493000
188427 1 75.716667 46.837541 124.179000
188428 2 75.716667 46.837541 128.865000
188429 1 75.716667 46.837541 133.551000
188430 1 75.716667 46.837541 138.237000
188431 1 75.716667 46.837541 142.923000
188432 1 75.716667 46.837541 147.609000
188433 1 75.716667 46.837541 152.295000
188434 1 75.716667 46.837541 156.981000
188435 1 75.716667 46.837541 161.667000
188436 1 75.716667 46.837541 166.353000
188437 1 75.716667 46.837541 171.039000
188438 1 75.716667 46.837541 175.725000
188439 1 75.716667 46.837541 180.411000
188440 1 75.716667 46.837541 185.097000
188441 1 75.716667 46.837541 189.783000
188442 1 75.716667 46.837541 194.469000
188443 1 75.716667 46.837541 199.155000
188444 1 75.716667 46.837541 203.841000
188445 1 75.716667 46.837541 208.527000
188446 2 75.716667 46.837541 213.213000
188447 2 75.716667 46.837541 217.899000
188448 1 75.716667 46.837541 222.585000
188449 1 75.716667 46.837541 227.271000
188450 1 75.716667 46.837541 231.957000
188451 1 75.716667 49.392316 2.343000
188452 1 75.716667 49.392316 7.029000
188453 1 75.716667 49.392316 11.715000
188454 1 75.716667 49.392316 16.401000
188455 1 75.716667 49.392316 21.087000
188456 1 75.716667 49.392316 25.773000
188457 1 75.716667 49.392316 30.459000
188458 1 75.716667 49.392316 35.145000
188459 1 75.716667 49.392316 39.831000
188460 3 75.716667 49.392316 44.517000
188461 1 75.716667 49.392316 49.203000
188462 1 75.716667 49.392316 53.889000
188463 1 75.716667 49.392316 58.575000
188464 1 75.716667 49.392316 63.261000
188465 1 75.716667 49.392316 67.947000
188466 1 75.716667 49.392316 72.633000
188467 1 75.716667 49.392316 77.319000
188468 1 75.716667 49.392316 82.005000
188469 1 75.716667 49.392316 86.691000
188470 1 75.716667 49.392316 91.377000
188471 3 75.716667 49.392316 96.063000
188472 1 75.716667 49.392316 100.749000
188473 2 75.716667 49.392316 105.435000
188474 1 75.716667 49.392316 110.121000
188475 3 75.716667 49.392316 114.807000
188476 1 75.716667 49.392316 119.493000
188477 1 75.716667 49.392316 124.179000
188478 1 75.716667 49.392316 128.865000
188479 1 75.716667 49.392316 133.551000
188480 1 75.716667 49.392316 138.237000
188481 1 75.716667 49.392316 142.923000
188482 1 75.716667 49.392316 147.609000
188483 1 75.716667 49.392316 152.295000
188484 1 75.716667 49.392316 156.981000
188485 1 75.716667 49.392316 161.667000
188486 1 75.716667 49.392316 166.353000
188487 1 75.716667 49.392316 171.039000
188488 1 75.716667 49.392316 175.725000
188489 1 75.716667 49.392316 180.411000
188490 1 75.716667 49.392316 185.097000
188491 2 75.716667 49.392316 189.783000
188492 1 75.716667 49.392316 194.469000
188493 1 75.716667 49.392316 199.155000
188494 1 75.716667 49.392316 203.841000
188495 1 75.716667 49.392316 208.527000
188496 1 75.716667 49.392316 213.213000
188497 1 75.716667 49.392316 217.899000
188498 1 75.716667 49.392316 222.585000
188499 1 75.716667 49.392316 227.271000
188500 1 75.716667 49.392316 231.957000
188501 1 75.716667 51.947090 2.343000
188502 1 75.716667 51.947090 7.029000
188503 1 75.716667 51.947090 11.715000
188504 1 75.716667 51.947090 16.401000
188505 1 75.716667 51.947090 21.087000
188506 1 75.716667 51.947090 25.773000
188507 1 75.716667 51.947090 30.459000
188508 1 75.716667 51.947090 35.145000
188509 1 75.716667 51.947090 39.831000
188510 1 75.716667 51.947090 44.517000
188511 1 75.716667 51.947090 49.203000
188512 1 75.716667 51.947090 53.889000
188513 2 75.716667 51.947090 58.575000
188514 1 75.716667 51.947090 63.261000
188515 1 75.716667 51.947090 67.947000
188516 1 75.716667 51.947090 72.633000
188517 1 75.716667 51.947090 77.319000
188518 1 75.716667 51.947090 82.005000
188519 1 75.716667 51.947090 86.691000
188520 1 75.716667 51.947090 91.377000
188521 1 75.716667 51.947090 96.063000
188522 1 75.716667 51.947090 100.749000
188523 1 75.716667 51.947090 105.435000
188524 1 75.716667 51.947090 110.121000
188525 1 75.716667 51.947090 114.807000
188526 1 75.716667 51.947090 119.493000
188527 1 75.716667 51.947090 124.179000
188528 1 75.716667 51.947090 128.865000
188529 1 75.716667 51.947090 133.551000
188530 1 75.716667 51.947090 138.237000
188531 1 75.716667 51.947090 142.923000
188532 1 75.716667 51.947090 147.609000
188533 1 75.716667 51.947090 152.295000
188534 1 75.716667 51.947090 156.981000
188535 1 75.716667 51.947090 161.667000
188536 1 75.716667 51.947090 166.353000
188537 3 75.716667 51.947090 171.039000
188538 1 75.716667 51.947090 175.725000
188539 1 75.716667 51.947090 180.411000
188540 1 75.716667 51.947090 185.097000
188541 1 75.716667 51.947090 189.783000
188542 1 75.716667 51.947090 194.469000
188543 1 75.716667 51.947090 199.155000
188544 1 75.716667 51.947090 203.841000
188545 1 75.716667 51.947090 208.527000
188546 2 75.716667 51.947090 213.213000
188547 1 75.716667 51.947090 217.899000
188548 2 75.716667 51.947090 222.585000
188549 2 75.716667 51.947090 227.271000
188550 1 75.716667 51.947090 231.957000
188551 1 75.716667 54.501865 2.343000
188552 1 75.716667 54.501865 7.029000
188553 1 75.716667 54.501865 11.715000
188554 1 75.716667 54.501865 16.401000
188555 1 75.716667 54.501865 21.087000
188556 1 75.716667 54.501865 25.773000
188557 1 75.716667 54.501865 30.459000
188558 1 75.716667 54.501865 35.145000
188559 1 75.716667 54.501865 39.831000
188560 1 75.716667 54.501865 44.517000
188561 1 75.716667 54.501865 49.203000
188562 1 75.716667 54.501865 53.889000
188563 1 75.716667 54.501865 58.575000
188564 1 75.716667 54.501865 63.261000
188565 1 75.716667 54.501865 67.947000
188566 1 75.716667 54.501865 72.633000
188567 1 75.716667 54.501865 77.319000
188568 1 75.716667 54.501865 82.005000
188569 1 75.716667 54.501865 86.691000
188570 2 75.716667 54.501865 91.377000
188571 3 75.716667 54.501865 96.063000
188572 2 75.716667 54.501865 100.749000
188573 1 75.716667 54.501865 105.435000
188574 1 75.716667 54.501865 110.121000
188575 1 75.716667 54.501865 114.807000
188576 2 75.716667 54.501865 119.493000
188577 1 75.716667 54.501865 124.179000
188578 1 75.716667 54.501865 128.865000
188579 1 75.716667 54.501865 133.551000
188580 1 75.716667 54.501865 138.237000
188581 1 75.716667 54.501865 142.923000
188582 1 75.716667 54.501865 147.609000
188583 1 75.716667 54.501865 152.295000
188584 1 75.716667 54.501865 156.981000
188585 1 75.716667 54.501865 161.667000
188586 1 75.716667 54.501865 166.353000
188587 1 75.716667 54.501865 171.039000
188588 1 75.716667 54.501865 175.725000
188589 1 75.716667 54.501865 180.411000
188590 1 75.716667 54.501865 185.097000
188591 1 75.716667 54.501865 189.783000
188592 1 75.716667 54.501865 194.469000
188593 1 75.716667 54.501865 199.155000
188594 1 75.716667 54.501865 203.841000
188595 1 75.716667 54.501865 208.527000
188596 1 75.716667 54.501865 213.213000
188597 1 75.716667 54.501865 217.899000
188598 1 75.716667 54.501865 222.585000
188599 1 75.716667 54.501865 227.271000
188600 1 75.716667 54.501865 231.957000
188601 1 75.716667 57.056640 2.343000
188602 1 75.716667 57.056640 7.029000
188603 1 75.716667 57.056640 11.715000
188604 1 75.716667 57.056640 16.401000
188605 3 75.716667 57.056640 21.087000
188606 1 75.716667 57.056640 25.773000
188607 2 75.716667 57.056640 30.459000
188608 1 75.716667 57.056640 35.145000
188609 3 75.716667 57.056640 39.831000
188610 1 75.716667 57.056640 44.517000
188611 1 75.716667 57.056640 49.203000
188612 2 75.716667 57.056640 53.889000
188613 1 75.716667 57.056640 58.575000
188614 1 75.716667 57.056640 63.261000
188615 1 75.716667 57.056640 67.947000
188616 1 75.716667 57.056640 72.633000
188617 1 75.716667 57.056640 77.319000
188618 1 75.716667 57.056640 82.005000
188619 1 75.716667 57.056640 86.691000
188620 1 75.716667 57.056640 91.377000
188621 1 75.716667 57.056640 96.063000
188622 1 75.716667 57.056640 100.749000
188623 1 75.716667 57.056640 105.435000
188624 1 75.716667 57.056640 110.121000
188625 1 75.716667 57.056640 114.807000
188626 1 75.716667 57.056640 119.493000
188627 2 75.716667 57.056640 124.179000
188628 1 75.716667 57.056640 128.865000
188629 1 75.716667 57.056640 133.551000
188630 3 75.716667 57.056640 138.237000
188631 1 75.716667 57.056640 142.923000
188632 1 75.716667 57.056640 147.609000
188633 1 75.716667 57.056640 152.295000
188634 1 75.716667 57.056640 156.981000
188635 1 75.716667 57.056640 161.667000
188636 2 75.716667 57.056640 166.353000
188637 1 75.716667 57.056640 171.039000
188638 1 75.716667 57.056640 175.725000
188639 1 75.716667 57.056640 180.411000
188640 1 75.716667 57.056640 185.097000
188641 1 75.716667 57.056640 189.783000
188642 1 75.716667 57.056640 194.469000
188643 3 75.716667 57.056640 199.155000
188644 1 75.716667 57.056640 203.841000
188645 1 75.716667 57.056640 208.527000
188646 1 75.716667 57.056640 213.213000
188647 1 75.716667 57.056640 217.899000
188648 1 75.716667 57.056640 222.585000
188649 1 75.716667 57.056640 227.271000
188650 1 75.716667 57.056640 231.957000
188651 1 75.716667 59.611415 2.343000
188652 2 75.716667 59.611415 7.029000
188653 3 75.716667 59.611415 11.715000
188654 1 75.716667 59.611415 16.401000
188655 1 75.716667 59.611415 21.087000
188656 1 75.716667 59.611415 25.773000
188657 1 75.716667 59.611415 30.459000
188658 1 75.716667 59.611415 35.145000
188659 1 75.716667 59.611415 39.831000
188660 1 75.716667 59.611415 44.517000
188661 1 75.716667 59.611415 49.203000
188662 1 75.716667 59.611415 53.889000
188663 1 75.716667 59.611415 58.575000
188664 1 75.716667 59.611415 63.261000
188665 1 75.716667 59.611415 67.947000
188666 1 75.716667 59.611415 72.633000
188667 1 75.716667 59.611415 77.319000
188668 1 75.716667 59.611415 82.005000
188669 1 75.716667 59.611415 86.691000
188670 1 75.716667 59.611415 91.377000
188671 3 75.716667 59.611415 96.063000
188672 1 75.716667 59.611415 100.749000
188673 1 75.716667 59.611415 105.435000
188674 1 75.716667 59.611415 110.121000
188675 1 75.716667 59.611415 114.807000
188676 1 75.716667 59.611415 119.493000
188677 1 75.716667 59.611415 124.179000
188678 3 75.716667 59.611415 128.865000
188679 1 75.716667 59.611415 133.551000
188680 1 75.716667 59.611415 138.237000
188681 1 75.716667 59.611415 142.923000
188682 1 75.716667 59.611415 147.609000
188683 1 75.716667 59.611415 152.295000
188684 1 75.716667 59.611415 156.981000
188685 1 75.716667 59.611415 161.667000
188686 1 75.716667 59.611415 166.353000
188687 1 75.716667 59.611415 171.039000
188688 1 75.716667 59.611415 175.725000
188689 1 75.716667 59.611415 180.411000
188690 1 75.716667 59.611415 185.097000
188691 1 75.716667 59.611415 189.783000
188692 2 75.716667 59.611415 194.469000
188693 1 75.716667 59.611415 199.155000
188694 1 75.716667 59.611415 203.841000
188695 1 75.716667 59.611415 208.527000
188696 1 75.716667 59.611415 213.213000
188697 1 75.716667 59.611415 217.899000
188698 1 75.716667 59.611415 222.585000
188699 1 75.716667 59.611415 227.271000
188700 2 75.716667 59.611415 231.957000
188701 1 75.716667 62.166190 2.343000
188702 1 75.716667 62.166190 7.029000
188703 1 75.716667 62.166190 11.715000
188704 1 75.716667 62.166190 16.401000
188705 2 75.716667 62.166190 21.087000
188706 1 75.716667 62.166190 25.773000
188707 1 75.716667 62.166190 30.459000
188708 1 75.716667 62.166190 35.145000
188709 2 75.716667 62.166190 39.831000
188710 1 75.716667 62.166190 44.517000
188711 3 75.716667 62.166190 49.203000
188712 1 75.716667 62.166190 53.889000
188713 1 75.716667 62.166190 58.575000
188714 1 75.716667 62.166190 63.261000
188715 1 75.716667 62.166190 67.947000
188716 1 75.716667 62.166190 72.633000
188717 1 75.716667 62.166190 77.319000
188718 1 75.716667 62.166190 82.005000
188719 2 75.716667 62.166190 86.691000
188720 1 75.716667 62.166190 91.377000
188721 3 75.716667 62.166190 96.063000
188722 1 75.716667 62.166190 100.749000
188723 1 75.716667 62.166190 105.435000
188724 1 75.716667 62.166190 110.121000
188725 1 75.716667 62.166190 114.807000
188726 2 75.716667 62.166190 119.493000
188727 1 75.716667 62.166190 124.179000
188728 1 75.716667 62.166190 128.865000
188729 1 75.716667 62.166190 133.551000
188730 1 75.716667 62.166190 138.237000
188731 1 75.716667 62.166190 142.923000
188732 1 75.716667 62.166190 147.609000
188733 1 75.716667 62.166190 152.295000
188734 1 75.716667 62.166190 156.981000
188735 1 75.716667 62.166190 161.667000
188736 1 75.716667 62.166190 166.353000
188737 1 75.716667 62.166190 171.039000
188738 1 75.716667 62.166190 175.725000
188739 1 75.716667 62.166190 180.411000
188740 1 75.716667 62.166190 185.097000
188741 1 75.716667 62.166190 189.783000
188742 1 75.716667 62.166190 194.469000
188743 1 75.716667 62.166190 199.155000
188744 1 75.716667 62.166190 203.841000
188745 2 75.716667 62.166190 208.527000
188746 1 75.716667 62.166190 213.213000
188747 1 75.716667 62.166190 217.899000
188748 1 75.716667 62.166190 222.585000
188749 2 75.716667 62.166190 227.271000
188750 1 75.716667 62.166190 231.957000
188751 1 75.716667 64.720965 2.343000
188752 1 75.716667 64.720965 7.029000
188753 1 75.716667 64.720965 11.715000
188754 1 75.716667 64.720965 16.401000
188755 1 75.716667 64.720965 21.087000
188756 1 75.716667 64.720965 25.773000
188757 1 75.716667 64.720965 30.459000
188758 1 75.716667 64.720965 35.145000
188759 1 75.716667 64.720965 39.831000
188760 1 75.716667 64.720965 44.517000
188761 1 75.716667 64.720965 49.203000
188762 1 75.716667 64.720965 53.889000
188763 1 75.716667 64.720965 58.575000
188764 1 75.716667 64.720965 63.261000
188765 1 75.716667 64.720965 67.947000
188766 1 75.716667 64.720965 72.633000
188767 1 75.716667 64.720965 77.319000
188768 1 75.716667 64.720965 82.005000
188769 1 75.716667 64.720965 86.691000
188770 1 75.716667 64.720965 91.377000
188771 2 75.716667 64.720965 96.063000
188772 1 75.716667 64.720965 100.749000
188773 2 75.716667 64.720965 105.435000
188774 1 75.716667 64.720965 110.121000
188775 1 75.716667 64.720965 114.807000
188776 1 75.716667 64.720965 119.493000
188777 1 75.716667 64.720965 124.179000
188778 1 75.716667 64.720965 128.865000
188779 1 75.716667 64.720965 133.551000
188780 1 75.716667 64.720965 138.237000
188781 1 75.716667 64.720965 142.923000
188782 1 75.716667 64.720965 147.609000
188783 1 75.716667 64.720965 152.295000
188784 1 75.716667 64.720965 156.981000
188785 1 75.716667 64.720965 161.667000
188786 1 75.716667 64.720965 166.353000
188787 1 75.716667 64.720965 171.039000
188788 1 75.716667 64.720965 175.725000
188789 3 75.716667 64.720965 180.411000
188790 2 75.716667 64.720965 185.097000
188791 2 75.716667 64.720965 189.783000
188792 1 75.716667 64.720965 194.469000
188793 1 75.716667 64.720965 199.155000
188794 1 75.716667 64.720965 203.841000
188795 1 75.716667 64.720965 208.527000
188796 1 75.716667 64.720965 213.213000
188797 1 75.716667 64.720965 217.899000
188798 1 75.716667 64.720965 222.585000
188799 1 75.716667 64.720965 227.271000
188800 1 75.716667 64.720965 231.957000
188801 1 75.716667 67.275740 2.343000
188802 2 75.716667 67.275740 7.029000
188803 1 75.716667 67.275740 11.715000
188804 2 75.716667 67.275740 16.401000
188805 1 75.716667 67.275740 21.087000
