# step time[ps] z_front[A] vz[A/ps] speed[A/ps] penetration[A]
79800 16.26 208.824130329727 -0.431137161356807 0.431347160840234 29.675869670273
79850 16.27 208.815791000181 -0.431238782401033 0.431493638432147 29.684208999819
79900 16.28 208.810427518994 -0.427329421748115 0.427639630593346 29.689572481006
79950 16.29 208.811752539911 -0.422352545868444 0.42268120363297 29.688247460089
80000 16.3 208.821542314061 -0.42173331643514 0.42204021494668 29.678457685939
80050 16.31 208.837846879921 -0.428476030608399 0.428782239388829 29.662153120079
80100 16.32 208.854863763469 -0.439313814864703 0.439660103145633 29.645136236531
80150 16.33 208.866110311085 -0.447945743950657 0.448327997925428 29.633889688915
80200 16.34 208.8667598186 -0.449878111839648 0.450263237940726 29.6332401814
80250 16.35 208.854536540266 -0.444629405240154 0.444993787491299 29.645463459734
80300 16.36 208.831265542801 -0.435123392300703 0.435458724667247 29.668734457199
80350 16.37 208.803965076631 -0.426736984643566 0.427051598311786 29.696034923369
80400 16.38 208.782563799956 -0.423054339305253 0.423374969625301 29.717436200044
80450 16.39 208.774492160957 -0.423959210469868 0.424314318686183 29.725507839043
80500 16.4 208.78089072479 -0.427079078286977 0.427541762146759 29.71910927521
80550 16.41 208.795689922001 -0.429830858991484 0.430602590207455 29.704310077999
80600 16.42 208.808007252059 -0.431491343777766 0.432851776241191 29.691992747941
80650 16.43 208.806682052155 -0.43363331283185 0.435657211025339 29.693317947845
80700 16.44 208.785489949468 -0.437342296649866 0.439776073133224 29.714510050532
80750 16.45 208.747589791325 -0.440558285387051 0.44310289232935 29.752410208675
80800 16.46 208.704330215246 -0.440469775407078 0.443004601363854 29.795669784754
80850 16.47 208.667467440199 -0.436834280482673 0.439450283207554 29.832532559801
80900 16.48 208.642397906928 -0.432431275877971 0.435258680557942 29.857602093072
80950 16.49 208.627747527991 -0.429833214136844 0.43278605239438 29.872252472009
81000 16.5 208.618319449418 -0.42959664675197 0.432294062847042 29.881680550582
81050 16.51 208.60937402849 -0.431413486896471 0.433595014216677 29.89062597151
81100 16.52 208.601324260306 -0.435099097764668 0.436925279329765 29.898675739694
81150 16.53 208.600328381632 -0.439066796563839 0.440941637716975 29.899671618368
81200 16.54 208.612896165578 -0.440990280490444 0.443366192708101 29.887103834422
81250 16.55 208.640947860636 -0.440370784942654 0.443722448484813 29.859052139364
81300 16.56 208.681022484137 -0.438554716090653 0.44327590238385 29.818977515863
81350 16.57 208.727266851132 -0.436693193801589 0.4427719194905 29.772733148868
81400 16.58 208.773621375748 -0.435609340884463 0.442333149082782 29.726378624252
81450 16.59 208.814429380411 -0.435507235506783 0.441959644693577 29.685570619589
81500 16.6 208.844725406855 -0.436463311557323 0.442242043117233 29.655274593145
81550 16.61 208.858525822391 -0.4378001771726 0.443302939144508 29.641474177609
81600 16.62 208.850062053166 -0.438008812109188 0.444150628345748 29.649937946834
81650 16.63 208.822240676094 -0.437057809581688 0.444858508223226 29.677759323906
81700 16.64 208.790031950224 -0.435842822458823 0.446055006916579 29.709968049776
81750 16.65 208.770692562794 -0.434168680569999 0.446790518972269 29.729307437206
81800 16.66 208.772349814551 -0.431095603333019 0.445177426807607 29.727650185449
81850 16.67 208.79054239779 -0.427486307254196 0.441291829515928 29.70945760221
81900 16.68 208.811202602145 -0.425279480528647 0.437290496664106 29.688797397855
81950 16.69 208.816504927434 -0.423757377255345 0.433826136859459 29.683495072566
82000 16.7 208.791534279401 -0.421115274044387 0.430357262470629 29.708465720599
82050 16.71 208.746509820177 -0.417775441909047 0.427691478104672 29.753490179823
82100 16.72 208.692467552336 -0.415210390249126 0.426844494795151 29.807532447664
82150 16.73 208.651040906845 -0.416415001801044 0.429746094458443 29.848959093155
82200 16.74 208.631202524082 -0.4239746827194 0.437943563147318 29.868797475918
82250 16.75 208.632453770388 -0.436279936979321 0.449679783518017 29.867546229612
82300 16.76 208.648655557012 -0.448819733989415 0.461103776964808 29.851344442988
82350 16.77 208.668429282365 -0.458179154024843 0.469398766511854 29.831570717635
82400 16.78 208.678306807148 -0.462433880375371 0.472972692570805 29.821693192852
82450 16.79 208.671204196592 -0.462245709101629 0.472703514584521 29.828795803408
82500 16.8 208.653355140893 -0.460734584642552 0.47161311066022 29.846644859107
82550 16.81 208.640084383149 -0.460028715107958 0.471685988101271 29.859915616851
82600 16.82 208.644917067622 -0.460238502631249 0.473030909103944 29.855082932378
82650 16.83 208.67206617114 -0.46155684744182 0.475873114852461 29.82793382886
82700 16.84 208.713560454571 -0.464134645184135 0.480111615533563 29.786439545429
82750 16.85 208.752130623636 -0.466099852035268 0.483505461390582 29.747869376364
82800 16.86 208.770751394102 -0.464081781584311 0.48237197532913 29.729248605898
82850 16.87 208.742376826699 -0.457046408745651 0.475734623780168 29.757623173301
82900 16.88 208.727471722529 -0.448733167874204 0.467534792897609 29.772528277471
82950 16.89 208.715726991056 -0.444363599128473 0.46301637547717 29.784273008944
83000 16.9 208.693325370383 -0.44568857182003 0.463840627023264 29.806674629617
83050 16.91 208.673965589393 -0.451072689506558 0.468546741006192 29.826034410607
83100 16.92 208.650471264848 -0.457970586007768 0.474976982835859 29.849528735152
83150 16.93 208.613996327145 -0.464921192211387 0.481934685743487 29.886003672855
83200 16.94 208.562969667755 -0.469750579109143 0.487172924975684 29.937030332245
83250 16.95 208.507707704686 -0.470254081801563 0.488164605587042 29.992292295314
83300 16.96 208.464128238881 -0.466954347041392 0.485333123508269 30.035871761119
83350 16.97 208.442959662627 -0.462347291680415 0.48161095694656 30.057040337373
83400 16.98 208.44455263145 -0.458833628974481 0.479629178633012 30.05544736855
83450 16.99 208.460305306317 -0.457436567562102 0.479906196871293 30.039694693683
83500 17 208.478614199983 -0.457981334351491 0.481519207405678 30.021385800017
83550 17.01 208.491106508153 -0.460395213328094 0.484069161952586 30.008893491847
83600 17.02 208.496789956029 -0.464014264433935 0.48715280861495 30.003210043971
83650 17.03 208.50068433654 -0.466949294304704 0.489520525238483 29.99931566346
83700 17.04 208.508270049696 -0.46814858747221 0.490779573932422 29.991729950304
83750 17.05 208.521804433783 -0.468821833381247 0.492699544276084 29.978195566217
83800 17.06 208.539080534319 -0.471332467049736 0.497482961851658 29.960919465681
83850 17.07 208.554116523057 -0.476249411175169 0.504812101609187 29.945883476943
83900 17.08 208.559797960342 -0.482466913996468 0.512900144027075 29.940202039658
83950 17.09 208.550457667213 -0.488420370405361 0.520120562946475 29.949542332787
84000 17.1 208.524391110657 -0.493046250747922 0.525562725174647 29.975608889343
84050 17.11 208.485422984568 -0.495436923262833 0.528469058919935 30.014577015432
84100 17.12 208.44271459284 -0.494207867794608 0.527552650039091 30.05728540716
84150 17.13 208.408933572706 -0.488989955020772 0.522259990041446 30.091066427294
84200 17.14 208.395895976208 -0.481126316182064 0.513765126162623 30.104104023792
84250 17.15 208.408646011909 -0.473986517848866 0.505658489331068 30.091353988091
84300 17.16 208.441342698491 -0.471993894321071 0.502346242978162 30.058657301509
84350 17.17 208.479566944965 -0.478419747496807 0.507128884909179 30.020433055035
84400 17.18 208.508401409615 -0.491810762817364 0.519418627376293 29.991598590385
84450 17.19 208.520401521419 -0.507012070947565 0.534861589571935 29.979598478581
84500 17.2 208.517407937714 -0.518559371903341 0.547978956549499 29.982592062286
84550 17.21 208.506440404872 -0.523338302413728 0.554769890792651 29.993559595128
84600 17.22 208.495058563743 -0.52201365258861 0.554599897991792 30.004941436257
84650 17.23 208.487662553371 -0.519199342471479 0.551184007431544 30.012337446629
84700 17.24 208.481258553961 -0.519060453051012 0.549147787139779 30.018741446039
84750 17.25 208.467861037699 -0.523442358464015 0.551932950836941 30.032138962301
84800 17.26 208.443685703655 -0.530946515222873 0.559258758170291 30.056314296345
84850 17.27 208.414267600674 -0.538921091234169 0.568381018041799 30.085732399326
84900 17.28 208.391509359715 -0.544396866900235 0.575486969356532 30.108490640285
84950 17.29 208.387063266732 -0.545208308110272 0.577699640553757 30.112936733268
85000 17.3 208.406298211684 -0.541607666270473 0.574873009993456 30.093701788316
85050 17.31 208.444416896282 -0.538082109298291 0.5711060764454 30.055583103718
85100 17.32 208.485054523499 -0.538671452601551 0.570695567370067 30.014945476501
85150 17.33 208.503786505586 -0.544167116635279 0.575459438523411 29.996213494414
85200 17.34 208.483513566047 -0.552171505247046 0.584032273766486 30.016486433953
85250 17.35 208.431452171383 -0.558515972308317 0.592525402049533 30.068547828617
85300 17.36 208.371565186454 -0.560435822927707 0.597587484464903 30.128434813546
85350 17.37 208.324136632244 -0.558924454821817 0.599223941740949 30.175863367756
85400 17.38 208.296022805058 -0.55803033495346 0.600469025572443 30.203977194942
85450 17.39 208.283739531524 -0.561116883484336 0.604098481648662 30.216260468476
85500 17.4 208.278853926431 -0.568057818987675 0.610094263291831 30.221146073569
85550 17.41 208.271118241626 -0.576384902845392 0.61645726549964 30.228881758374
85600 17.42 208.254505764082 -0.582403777866618 0.620387730009603 30.245494235918
85650 17.43 208.234842737484 -0.582401863592211 0.619324635413288 30.265157262516
85700 17.44 208.227928545648 -0.574997795806142 0.612482553581964 30.272071454352
85750 17.45 208.244966329589 -0.562121482243594 0.601448050833982 30.255033670411
85800 17.46 208.281454625349 -0.549020959852927 0.590527638133782 30.218545374651
85850 17.47 208.320848841745 -0.539621744835149 0.582889518312814 30.179151158255
85900 17.48 208.345016133117 -0.534182188766386 0.578511892388588 30.154983866883
85950 17.49 208.342416776748 -0.531278301791945 0.576133047158036 30.157583223252
86000 17.5 208.31279545243 -0.528756986649276 0.574067285904886 30.18720454757
86000 17.5 208.31279545243 -0.528756986649275 0.574067285904886 30.18720454757
86050 17.6 208.291450948528 -0.551254605571614 0.593119068885983 30.208549051472
86100 17.7 208.145008643831 -0.532146142761176 0.579066361815283 30.354991356169
86150 17.8 208.047493593463 -0.526978166679665 0.565910657274913 30.452506406537
86200 17.9 208.05312277509 -0.450469476275902 0.486449343747549 30.44687722491
86250 18 207.994793085949 -0.427187483674882 0.462534746578451 30.505206914051
86300 18.1 208.134356716428 -0.387709865531339 0.423310641476174 30.365643283572
86350 18.2 207.995698739679 -0.37997421565242 0.418622535457746 30.504301260321
86400 18.3 207.863073368608 -0.281834142260905 0.339882890520885 30.636926631392
86450 18.4 207.798097623551 -0.236557126246485 0.269299190616575 30.701902376449
86500 18.5 207.841599461375 -0.201015104108145 0.230746965287756 30.658400538625
86550 18.6 207.91525598617 -0.207825661913523 0.230873790511694 30.58474401383
86600 18.7 207.835804868706 -0.214892653877986 0.237073993608377 30.664195131294
86650 18.8 207.83361497255 -0.194137448189084 0.217803639000975 30.66638502745
86700 18.9 207.679462295466 -0.227488096587081 0.240747389419267 30.820537704534
86750 19 207.727896513914 -0.270250960517889 0.279715208338465 30.772103486086
86800 19.1 207.667841650481 -0.286683591833317 0.292852319881384 30.832158349519
86850 19.2 207.648885542335 -0.269818911051877 0.272375391474182 30.851114457665
86900 19.3 207.598488239811 -0.266173229924908 0.266361119457306 30.901511760189
86950 19.4 207.515838644535 -0.209188904824107 0.214205814761732 30.984161355465
87000 19.5 207.560643260677 -0.1393544233229 0.166059411994038 30.939356739323
87050 19.6 207.612830380108 -0.0892515145512256 0.107630938852583 30.887169619892
87100 19.7 207.560664356774 -0.0443372315991987 0.0941071643435631 30.939335643226
87150 19.8 207.68015236964 -0.0423530156380046 0.0892288877917169 30.81984763036
87200 19.9 207.535097660173 -0.0836461054569141 0.135010383612279 30.964902339827
87250 20 207.516972865011 -0.0884841395753034 0.161995880564795 30.983027134989
87300 20.1 207.445204322318 -0.14344552483678 0.188680184807958 31.054795677682
87350 20.2 207.434474328971 -0.147250725486757 0.166963922420307 31.065525671029
87400 20.3 207.532091879916 -0.11388596266687 0.132357899209867 30.967908120084
87450 20.4 207.440369008558 -0.169890841153184 0.184010298208032 31.059630991442
87500 20.5 207.35275837559 -0.17341326363163 0.184070890247202 31.14724162441
87550 20.6 207.339262842941 -0.217301963110583 0.226567476772952 31.160737157059
87600 20.7 207.386010941847 -0.238503238444982 0.252333219944951 31.113989058153
87650 20.8 207.417358270729 -0.210955271913395 0.236434155350451 31.082641729271
87700 20.9 207.265884225303 -0.217512006331797 0.240380113182389 31.234115774697
87750 21 207.211453053539 -0.265138141710267 0.282350583342561 31.288546946461
87800 21.1 207.209150788274 -0.244393061471887 0.251188705960819 31.290849211726
87850 21.2 207.156542480514 -0.278725813488825 0.301936077535407 31.343457519486
87900 21.3 207.278163644151 -0.298724456219144 0.334766009695337 31.221836355849
87950 21.4 207.261756810126 -0.383254677225492 0.418029376368617 31.238243189874
88000 21.5 207.13723940711 -0.40726481417226 0.456166965318245 31.36276059289
88050 21.6 207.048945425514 -0.440315200633591 0.485162784024851 31.451054574486
88100 21.7 206.995151381482 -0.453741719997294 0.488287808975228 31.504848618518
88150 21.8 206.713498954789 -0.449532090093357 0.48995935303818 31.786501045211
88200 21.9 206.529547801966 -0.429710516858041 0.47314201930622 31.970452198034
88250 22 206.128071751803 -0.424927021063438 0.466960828616914 32.371928248197
88300 22.1 206.2407022168 -0.362992571829239 0.394380759973559 32.2592977832
88350 22.2 206.088895573842 -0.305786197770129 0.326302781812629 32.411104426158
88400 22.3 205.946824294416 -0.266353542812147 0.286533655229351 32.553175705584
88450 22.4 206.016468769577 -0.233909184160881 0.255855862426775 32.483531230423
88500 22.5 205.884609895577 -0.20746513005767 0.258685624612572 32.615390104423
